group,protein_id,r108_gene_id,uniprot_accessions,mapping_statuses,r108_annotation,sequence_length,cysteine_count,methionine_count,histidine_count,donor_residue_count,models_available,mean_ptm,mean_model_plddt,mean_fraction_plddt_ge70,mean_fraction_plddt_ge80,motif_mxcxxc,motif_cxxc,motif_ch_window_0_4,motif_any_frozen,structure_analysis_included,structure_exclusion_reason,primary_geometry_positive,best_primary_pair,best_primary_donor_combo,best_primary_support_models,best_primary_distance_A,best_primary_distance_range_A,best_primary_min_plddt,best_primary_pae_A,best_primary_mean_sasa_A2,primary_sulfur_d5,all_CMH_d5,distance_4A,distance_5A,distance_6A,plddt_70,plddt_80,sasa_0,sasa_2p5,sasa_5,sasa_10,nonlocal_5aa,nonlocal_10aa,nonlocal_20aa,combo_CC,combo_CH,combo_CM,combo_HH,combo_HM,combo_MM,table_s4_member,table_s3_rows,table_s3_accessions,mapping_status_table_s3,bait_psm,control_psm,bait_mascot_score,control_mascot_score,bait_found,control_found,pull_down_log2_psm_ratio,deeploc2_1_localizations,location_compatibility_preliminary,signalp6_prediction,signalp6_sp_probability,deeptmhmm_tm_count,deeptmhmm_topology,signal_tm_evidence_status,domain_context_status,annotation_conflict_status,exact_interpro_all_matches,working_priority_tier,mtexpress_a17_old_ids,mtexpress_a17_v5_loci,mtexpress_locus_count,expression_source,expression_source_url,a17_v5_locus_id,paired_projects_total,root_median_tmm,nodule_median_tmm,median_project_log2fc_nodule_vs_root,projects_log2fc_gt0,projects_log2fc_ge1,r108_source_projects_total,r108_source_median_log2fc,r108_source_projects_log2fc_gt0,nodule_abundance_score_5,nodule_enrichment_score_5,score_expression_10,expression_mapping_status,expression_status,score_table_s4_15,score_pull_down_15,score_mapping_10,score_structure_30,score_cellular_20,score_raw_observed,score_max_available,score_normalized_0_100,score_completeness_fraction,score_interpretation,analysis_note,bait_psm_corrected,control_psm_corrected,control_psm_missing_in_raw,bait_mascot_corrected,control_mascot_corrected,control_mascot_missing_in_raw,table_s3_row_count_corrected,table_s3_accessions_corrected,pull_down_log2_psm_ratio_corrected,master_control_psm_was_corrupted,master_bait_psm_matches_raw,observed_log2_bait_plus1,log2_control_plus1,control_detected,log2_length,log2_cys_plus1,log2_met_plus1,cys_per_100aa,met_per_100aa,expression_missing,log2_nodule_tmm_plus1,compartment_model,context_bucket,disposition_bucket,primary_class,context_bucket_model,expected_log2_bait_plus1_primary_counts_context,expected_bait_psm_primary_counts_context,residual_specificity_log2_primary_counts_context,background_residual_percentile_primary_counts_context,empirical_upper_tail_p_primary_counts_context,empirical_bh_q_primary_counts_context,expected_log2_bait_plus1_sensitivity_density_context,expected_bait_psm_sensitivity_density_context,residual_specificity_log2_sensitivity_density_context,background_residual_percentile_sensitivity_density_context,empirical_upper_tail_p_sensitivity_density_context,empirical_bh_q_sensitivity_density_context,expected_log2_bait_plus1_sensitivity_chemistry_only,expected_bait_psm_sensitivity_chemistry_only,residual_specificity_log2_sensitivity_chemistry_only,background_residual_percentile_sensitivity_chemistry_only,empirical_upper_tail_p_sensitivity_chemistry_only,empirical_bh_q_sensitivity_chemistry_only,expected_log2_bait_plus1_sensitivity_no_sulfur_context,expected_bait_psm_sensitivity_no_sulfur_context,residual_specificity_log2_sensitivity_no_sulfur_context,background_residual_percentile_sensitivity_no_sulfur_context,empirical_upper_tail_p_sensitivity_no_sulfur_context,empirical_bh_q_sensitivity_no_sulfur_context,expected_bait_psm_boot_median,expected_bait_psm_boot_lo95,expected_bait_psm_boot_hi95,residual_specificity_parameter_boot_median,residual_specificity_parameter_boot_lo95,residual_specificity_parameter_boot_hi95,residual_specificity_predictive_lo95,residual_specificity_predictive_hi95,predictive_probability_residual_gt0,candidate_rank_primary_counts_context,candidate_rank_sensitivity_density_context,candidate_rank_sensitivity_chemistry_only,candidate_rank_sensitivity_no_sulfur_context,candidate_rank_median_models,candidate_rank_spread_models,robust_top10_all_models,residual_priority_tier,interpretation
Background,MtrunR108HiC_028635.1,MtrunR108HiC_028635,G7KHY6,High confidence,Putative 6-phosphofructokinase,505,9,9,14,32,3,0.8533333333333334,86.6177689768977,0.8627062706270627,0.8336633663366336,False,False,True,True,True,,False,,,0,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,G7KHY6,High confidence,4,15,55,15,True,True,-1.6780719051126376,,,,,,,,,,,,Medtr6g090130,MtrunA17_Chr6g0487421,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr6g0487421,9.0,116.5923804595395,200.963906657576,0.6072870495794547,9.0,2.0,2.0,0.6329251557130005,2.0,5.0,2.0,7.0,Reliable single A17 locus; scored,MtExpress: 200.96 median nodule TMM; median project log2FC=0.61; 9/9 projects positive,0.0,0.0,9.0,0.0,,16.0,80.0,20.0,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,4.0,0.0,True,55.0,0.0,True,1,G7KHY6,2.321928094887362,True,True,2.321928094887362,0.0,False,8.980139577639157,3.321928094887362,3.321928094887362,1.782178217821782,1.782178217821782,False,7.657953679094564,Unknown,,,,No formal structure-positive context,2.2371824056348264,3.7147536985048077,0.08474568925253578,60.13513513513514,0.41333333333333333,,2.300365367930197,3.925824979079203,0.02156272695716499,57.432432432432435,0.44,,2.1974761341964184,3.5867622672303083,0.12445196069094377,60.13513513513514,0.41333333333333333,,2.2658300795164887,3.809310522101856,0.056098015370873444,60.13513513513514,0.41333333333333333,,3.7675953,3.2415142,4.357888,0.0686662903066737,-0.0997362324956792,0.23734861519299566,-1.5857300900764704,0.9140613763273133,0.586,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_029714.1,MtrunR108HiC_029714,G7L695,High confidence,Putative proteasome endopeptidase complex,271,6,7,10,23,3,0.7566666666666667,87.45030750307502,0.8856088560885609,0.7982779827798279,False,False,True,True,True,,True,M96-H124,H-M,3,4.0453876204883015,0.188946601680743,95.44,1.705,22.54472338062985,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,1,G7L695,High confidence,2,15,44,15,True,True,-2.415037499278844,,,,,,,,,,,,Medtr7g032930,MtrunA17_Chr7g0226711,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0226711,9.0,77.38673629768115,78.41743871106644,-0.2714596635648902,4.0,0.0,2.0,-0.4935863456176195,0.0,5.0,0.0,5.0,Reliable single A17 locus; scored,MtExpress: 78.42 median nodule TMM; median project log2FC=-0.27; 4/9 projects positive,0.0,0.0,9.0,29.392,,43.392,80.0,54.239999999999995,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,2.0,0.0,True,44.0,0.0,True,1,G7L695,1.584962500721156,True,True,1.584962500721156,0.0,False,8.08214904135387,2.807354922057604,3.0,2.214022140221402,2.5830258302583027,False,6.311383928194615,Unknown,Scaffold/proteostasis context,Background benchmark,Background proteolytic machinery coincidence,Scaffold/proteostasis context,2.0119245460848596,3.033198875064631,-0.4269620453637035,39.86486486486486,0.6133333333333333,,1.964919466753503,2.9039091153784478,-0.37995696603234697,42.567567567567565,0.5866666666666667,,2.2268412584591015,3.681079472527909,-0.6418787577379454,20.945945945945947,0.8,,2.0030857252790333,3.008564603094614,-0.4181232245578772,37.16216216216216,0.64,,2.9154198,2.6145709,3.4835186,-0.38420455297833733,-0.5796687646806842,-0.2688618644178515,-1.9504780583621308,0.40983961634808924,0.411,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_030356.1,MtrunR108HiC_030356,A0A072TZB9,Exact unique,Putative ribosomal protein S6e,248,4,3,2,9,3,0.63,89.58051075268817,0.9838709677419356,0.9206989247311826,False,False,True,True,True,,False,,,0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,A0A072TZB9,Exact unique,2,15,25,15,True,True,-2.415037499278844,,,,,,,,,,,,Medtr7g053160,MtrunA17_Chr7g0234621,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0234621,9.0,48.2036608547438,48.85998406481865,-0.0186960937099094,4.0,0.0,2.0,-0.3497539767299398,0.0,4.0,0.0,4.0,Reliable single A17 locus; scored,MtExpress: 48.86 median nodule TMM; median project log2FC=-0.02; 4/9 projects positive,0.0,0.0,10.0,0.0,,14.0,80.0,17.5,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,2.0,0.0,True,25.0,0.0,True,1,A0A072TZB9,1.584962500721156,True,True,1.584962500721156,0.0,False,7.954196310386875,2.321928094887362,2.0,1.6129032258064515,1.2096774193548387,False,5.639810516633527,Unknown,,,,No formal structure-positive context,2.2600470726757416,3.790071107767039,-0.6750845719545855,12.837837837837839,0.88,,2.3260759004113187,4.014395882973584,-0.7411133996901627,3.3783783783783785,0.9733333333333334,,2.2420976180561554,3.7308440964699754,-0.6571351173349993,15.54054054054054,0.8533333333333334,,2.2293303690482946,3.6891628036638293,-0.6443678683271385,23.64864864864865,0.7733333333333333,,3.7945771,3.2093143,4.5262394,-0.6764409407079821,-0.8813356920183306,-0.48862286648160275,-2.2779575865869646,0.1835824521877196,0.167,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_030373.1,MtrunR108HiC_030373,B7FMW0,Exact unique,Putative ribosomal protein S8e,217,2,3,4,9,3,0.7433333333333333,83.7227035330261,0.8632872503840247,0.8218125960061444,False,False,False,False,True,,False,,,0,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,B7FMW0; I3T3T7,Exact unique; High confidence,8,1,193,24,True,True,2.169925001442312,,,,,,,,,,,,Medtr7g053450; Medtr8g012325,MtrunA17_Chr7g0234781; MtrunA17_Chr8g0339111,2,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,,,216.23357583759775,215.031828589351,-0.1759517002204753,,,,-0.3640586728677077,,,,,"Multiple reliable A17 loci; descriptive only, not scored",Multiple reliable A17 loci map to one R108 protein; expression score withheld,0.0,10.0,10.0,0.0,,20.0,70.0,28.571428571428573,0.7,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,8.0,1.0,False,193.0,24.0,False,2,B7FMW0; I3T3T7,2.169925001442312,False,True,3.169925001442312,1.0,True,7.7615512324444795,1.584962500721156,2.0,0.9216589861751152,1.3824884792626728,False,7.755100074224412,Unknown,,,,No formal structure-positive context,2.5060500355496687,4.680626446244737,0.6638749658926435,80.4054054054054,0.21333333333333335,,2.7756079537891423,5.847645205198381,0.3943170476531699,76.35135135135135,0.25333333333333335,,2.5744257737090583,4.956338618860051,0.5954992277332538,79.05405405405405,0.22666666666666666,,2.442814937743121,4.437015487656802,0.727110063699191,83.10810810810811,0.18666666666666668,,5.8818407,4.1569934,7.752982,0.38713052588689223,0.040150466740011125,0.803394845306753,-1.2033786688369654,1.3866160163501657,0.727,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_031303.1,MtrunR108HiC_031303,G7L3L0,Exact unique,Putative ribosomal protein L2,259,4,4,13,21,3,0.71,85.01711711711712,0.8507078507078507,0.7413127413127413,False,False,True,True,True,,False,,,0,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,G7L3L0,Exact unique,8,15,104,15,True,True,-0.8300749985576876,,,,,,,,,,,,Medtr7g076940,MtrunA17_Chr7g0247311,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0247311,9.0,221.846624346017,244.080633388456,-0.1227849515586205,3.0,0.0,2.0,-0.4024249564758597,0.0,5.0,0.0,5.0,Reliable single A17 locus; scored,MtExpress: 244.08 median nodule TMM; median project log2FC=-0.12; 3/9 projects positive,0.0,0.0,10.0,0.0,,15.0,80.0,18.75,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,8.0,0.0,True,104.0,0.0,True,1,G7L3L0,3.169925001442312,True,True,3.169925001442312,0.0,False,8.016808287686555,2.321928094887362,2.321928094887362,1.5444015444015444,1.5444015444015444,False,7.937112674720654,Unknown,,,,No formal structure-positive context,2.263414509173047,3.80126481088904,0.9065104922692653,85.8108108108108,0.16,,2.311718938585717,3.964742655976356,0.8582060628565951,84.45945945945945,0.17333333333333334,,2.2671635816308826,3.8137578865110093,0.9027614198114295,84.45945945945945,0.17333333333333334,,2.2779721125350205,3.849957525090927,0.8919528889072916,84.45945945945945,0.17333333333333334,,3.9567428,3.3044872,4.7367387,0.8605325492023219,0.6496943565009822,1.0640835018752803,-0.7379355134904001,1.735317160186056,0.857,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_031516.1,MtrunR108HiC_031516,G7KSI7,Exact unique,Putative P-type H(+)-exporting transporter,487,2,14,7,23,3,0.8333333333333334,86.12249828884325,0.919917864476386,0.8863791923340179,False,False,True,True,True,,False,,,0,,,,,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,G7KSI7,Exact unique,2,15,42,15,True,True,-2.415037499278844,,,,,,,,,,,,Medtr7g081010,MtrunA17_Chr7g0250051,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0250051,9.0,97.59985619001674,85.06508487819245,-0.1239229206137189,4.0,0.0,2.0,-0.010319962136235,1.0,5.0,0.0,5.0,Reliable single A17 locus; scored,MtExpress: 85.07 median nodule TMM; median project log2FC=-0.12; 4/9 projects positive,0.0,0.0,10.0,0.0,,15.0,80.0,18.75,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,2.0,0.0,True,42.0,0.0,True,1,G7KSI7,1.584962500721156,True,True,1.584962500721156,0.0,False,8.927777962082342,1.584962500721156,3.9068905956085187,0.41067761806981523,2.8747433264887063,False,6.427356174679019,Unknown,,,,No formal structure-positive context,2.294575680375377,3.906096735486111,-0.7096131796542209,7.4324324324324325,0.9333333333333333,,2.3052739268301234,3.9426129212925947,-0.7203114261089674,8.783783783783784,0.92,,2.2687134859355975,3.8189321422901443,-0.6837509852144414,10.135135135135135,0.9066666666666666,,2.25913026588157,3.7870280705863353,-0.6741677651604139,16.89189189189189,0.84,,3.8992147,3.2391844,4.6607456,-0.7075879438818102,-0.9160295589864855,-0.4988242193163043,-2.3690420175286215,0.16990112436632798,0.126,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_031545.1,MtrunR108HiC_031545,G7KTF6,High confidence,Putative tripeptidyl-peptidase II,785,10,10,17,37,3,0.8833333333333333,88.60653078556264,0.9142250530785564,0.8636942675159235,False,False,True,True,True,,False,,,0,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,G7KTF6,High confidence,5,15,149,15,True,True,-1.415037499278844,,,,,,,,,,,,Medtr7g081500,MtrunA17_Chr7g0250391,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0250391,9.0,117.261747616119,59.8532120406216,-0.9705247033321048,1.0,0.0,2.0,-1.3927933452576506,0.0,5.0,0.0,5.0,Reliable single A17 locus; scored,MtExpress: 59.85 median nodule TMM; median project log2FC=-0.97; 1/9 projects positive,0.0,0.0,9.0,0.0,,14.0,80.0,17.5,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,5.0,0.0,True,149.0,0.0,True,1,G7KTF6,2.584962500721156,True,True,2.584962500721156,0.0,False,9.61654884377899,3.4594316186372973,3.4594316186372973,1.2738853503184715,1.2738853503184715,False,5.927261510213789,Unknown,,,,No formal structure-positive context,2.200570164716411,3.5966096782839703,0.384392336004745,73.64864864864865,0.28,,2.2714546828753246,3.828097072596278,0.3135078178458315,68.24324324324324,0.3333333333333333,,2.184253606205191,3.544915923457049,0.40070889451596514,75.0,0.26666666666666666,,2.2242126749808575,3.6725583331675375,0.36074982574029857,72.29729729729729,0.29333333333333333,,3.6200366,3.1170144,4.2174234,0.3770582810937757,0.2016250685750837,0.5433639363347883,-1.2626178050728718,1.1986815874227965,0.707,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_032071.1,MtrunR108HiC_032071,G7KSM1,High confidence,Putative carbonic anhydrase,270,5,3,7,15,3,0.8366666666666666,87.91545679012346,0.8506172839506173,0.8345679012345678,False,False,True,True,True,,False,,,0,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,G7KSM1,High confidence,13,15,179,15,True,True,-0.1926450779423958,,,,,,,,,,,,Medtr7g090950,MtrunA17_Chr7g0257091,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0257091,9.0,0.102506455831459,100.09755411942,9.113746866652416,9.0,9.0,2.0,11.55327895435756,2.0,5.0,5.0,10.0,Reliable single A17 locus; scored,MtExpress: 100.10 median nodule TMM; median project log2FC=9.11; 9/9 projects positive,0.0,0.0,9.0,0.0,,19.0,80.0,23.75,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,13.0,0.0,True,179.0,0.0,True,1,G7KSM1,3.807354922057604,True,True,3.807354922057604,0.0,False,8.076815597050832,2.584962500721156,2.0,1.8518518518518516,1.1111111111111112,False,6.6596042839249705,Unknown,,,,No formal structure-positive context,2.2697261746357333,3.8223159421621604,1.5376287474218708,95.27027027027027,0.06666666666666667,,2.254206556148445,3.7707184823787294,1.5531483659091592,97.97297297297297,0.04,,2.2356089669631607,3.7096144752280766,1.5717459550944435,96.62162162162163,0.05333333333333334,,2.2594402270988003,3.7880566680463446,1.5479146949588038,97.97297297297297,0.04,,3.838521,3.244451,4.5575175,1.5327886292948478,1.3329144427790398,1.721776957274889,-0.06632179871407025,2.3659340218398883,0.968,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_032575.1,MtrunR108HiC_032575,G7L0K9,High confidence,"Putative proteasome component (PCI) domain, eukaryotic translation initiation factor 3 subunit A",959,8,23,19,50,3,0.5433333333333333,73.76028849496004,0.686478971150504,0.5526590198123045,False,False,True,True,True,,False,,,0,,,,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,G7L0K9,High confidence,5,15,55,15,True,True,-1.415037499278844,,,,,,,,,,,,Medtr7g099920,MtrunA17_Chr7g0262991,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0262991,9.0,177.20803551863548,202.037994928392,0.1290721044114144,6.0,0.0,2.0,-0.1265805775329602,1.0,5.0,1.0,6.0,Reliable single A17 locus; scored,MtExpress: 202.04 median nodule TMM; median project log2FC=0.13; 6/9 projects positive,0.0,0.0,9.0,0.0,,15.0,80.0,18.75,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,5.0,0.0,True,55.0,0.0,True,1,G7L0K9,2.584962500721156,True,True,2.584962500721156,0.0,False,9.905387005018131,3.169925001442312,4.584962500721156,0.8342022940563086,2.398331595411887,False,7.665605917015807,Unknown,,,,No formal structure-positive context,2.211028389275211,3.6300519769771746,0.3739341114459451,72.29729729729729,0.29333333333333333,,2.291955144467504,3.8971933062172406,0.29300735625365215,66.89189189189189,0.3466666666666667,,2.2566965936526002,3.778959673407855,0.32826590706855585,68.24324324324324,0.3333333333333333,,2.3023877047155286,3.9327347292754764,0.2825747960056275,69.5945945945946,0.32,,3.7592897,3.089882,4.4957943,0.3342162505685682,0.1266343788205976,0.5529032424985761,-1.2167283335005608,1.2024439639266984,0.717,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_033004.1,MtrunR108HiC_033004,I3SKT5,High confidence,Putative ribosomal protein S5/S7,226,2,6,6,14,3,0.73,81.12135693215339,0.8333333333333334,0.7684365781710915,False,False,False,False,True,,False,,,0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,I3SKT5,High confidence,7,15,278,15,True,True,-1.0,,,,,,,,,,,,Medtr7g107380,MtrunA17_Chr7g0268431,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0268431,9.0,208.24652906535,197.59303311078705,-0.0426398171564503,3.0,0.0,2.0,-0.30545080718273,0.0,5.0,0.0,5.0,Reliable single A17 locus; scored,MtExpress: 197.59 median nodule TMM; median project log2FC=-0.04; 3/9 projects positive,0.0,0.0,9.0,0.0,,14.0,80.0,17.5,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,7.0,0.0,True,278.0,0.0,True,1,I3SKT5,3.0,True,True,3.0,0.0,False,7.820178962415188,1.584962500721156,2.807354922057604,0.8849557522123894,2.6548672566371683,False,7.63367120200245,Unknown,,,,No formal structure-positive context,2.3365894227949053,4.051071356236419,0.6634105772050947,79.05405405405405,0.22666666666666666,,2.3210319158201673,3.9968950445056537,0.6789680841798327,81.75675675675676,0.2,,2.3456043689242545,4.0827327254228525,0.6543956310757455,80.4054054054054,0.21333333333333335,,2.2747569320325893,3.8391609772696116,0.7252430679674107,81.75675675675676,0.2,,4.015556,3.331767,4.870992,0.6735904216766357,0.4463957488536835,0.8850444197654724,-0.9387854248376469,1.5256552445687108,0.801,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_033006.1,MtrunR108HiC_033006,G8A187,Exact unique,Putative ribosomal protein S2,297,3,9,4,16,3,0.66,76.11101010101011,0.6879910213243546,0.6565656565656566,False,False,True,True,True,,False,,,0,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,G8A187,Exact unique,10,15,161,15,True,True,-0.5405683813627028,,,,,,,,,,,,Medtr7g107400,MtrunA17_Chr7g0268451,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0268451,9.0,104.603481651631,97.5348927236336,-0.1948789287746004,4.0,0.0,2.0,-0.4610748994026408,0.0,5.0,0.0,5.0,Reliable single A17 locus; scored,MtExpress: 97.53 median nodule TMM; median project log2FC=-0.19; 4/9 projects positive,0.0,0.0,10.0,0.0,,15.0,80.0,18.75,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,10.0,0.0,True,161.0,0.0,True,1,G8A187,3.4594316186372973,True,True,3.4594316186372973,0.0,False,8.214319120800766,2.0,3.321928094887362,1.0101010101010102,3.0303030303030303,False,6.622562790474552,Unknown,,,,No formal structure-positive context,2.277851723778974,3.84955282695592,1.1815798948583232,88.51351351351352,0.13333333333333333,,2.2534735524408527,3.768295194004202,1.2059580661964446,89.86486486486487,0.12,,2.24069169511604,3.726236080036288,1.2187399235212575,89.86486486486487,0.12,,2.2927421833591874,3.899865619488195,1.1666894352781099,89.86486486486487,0.12,,3.8734045,3.267963,4.526005,1.1745016278688647,0.9931948604051806,1.3658839346830585,-0.4458891196989664,2.046204820093986,0.898,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
Background,MtrunR108HiC_033170.1,MtrunR108HiC_033170,G7KUJ1,Exact unique,S-adenosylmethionine synthase,394,8,7,12,27,3,0.9266666666666667,95.12657360406092,0.9864636209813874,0.9661590524534688,False,True,True,True,True,,False,,,0,,,,,,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,G7KUJ1,Exact unique,15,2,258,36,True,True,2.415037499278844,,,,,,,,,,,,Medtr7g110310,MtrunA17_Chr7g0270531,1,MtExpress V3 (20220901); A17 5.1.9 quantification; selected paired root/nodule projects,https://lipm-browsers.toulouse.inra.fr/expression-atlas-data/v3/20220901_MtExpressV3-Dataset.zip,MtrunA17_Chr7g0270531,9.0,964.3038566204964,1844.376415874532,0.7763396083511402,7.0,3.0,2.0,1.525352586031075,2.0,5.0,2.0,7.0,Reliable single A17 locus; scored,MtExpress: 1844.38 median nodule TMM; median project log2FC=0.78; 7/9 projects positive,0.0,10.0,10.0,0.0,,27.0,80.0,33.75,0.8,Descriptive prioritization only; not a probability of Cu binding or NCC1 client status,Table S3 non-Table S4 comparison background; not assumed to be a true negative,15.0,2.0,False,258.0,36.0,False,1,G7KUJ1,2.415037499278844,False,True,4.0,1.584962500721156,True,8.622051819456376,3.169925001442312,3.0,2.030456852791878,1.7766497461928936,False,10.849699408766899,Unknown,,,,No formal structure-positive context,2.4573954676785696,4.492243037561675,1.5426045323214304,96.62162162162163,0.05333333333333334,,2.653949002453053,5.293877077857194,1.3460509975469468,96.62162162162163,0.05333333333333334,,2.4649988912700787,4.521265170420722,1.5350011087299213,95.27027027027027,0.06666666666666667,,2.471544263149365,4.546371541411117,1.5284557368506348,96.62162162162163,0.05333333333333334,,6.4216824,4.069132,8.9189625,1.1082537174224854,0.6898108661174774,1.6582613646984101,-0.48594861549747603,2.163408521971582,0.884,,,,,,,False,Background training row,"Residual specificity is an exploratory deviation from the empirical Table S3 background expectation, not a probability of specific binding, Cu binding, or client status."
